Date,Open,High,Low,Close,Volume
1/8/21,380.589996,381.48999,377.100006,375.079498,71677200
1/11/21,377.850006,380.579987,377.720001,372.551147,51034700
1/12/21,378.890015,379.859985,376.359985,372.629852,52547700
1/13/21,378.690002,380.859985,377.850006,373.633362,45303600
1/14/21,380.589996,381.130005,378.100006,372.32486,49989100
1/15/21,376.720001,377.579987,373.700012,369.609619,107160000
1/19/21,378.339996,379.230011,376.75,372.51178,51233300
1/20/21,381.109985,384.790009,380.690002,377.66687,61836100
1/21/21,384.48999,384.950012,383.25,378.0112,47840100
1/22/21,382.25,384.130005,381.839996,376.673248,52860500
1/25/21,383.670013,384.769989,378.459991,378.158813,70402000
1/26/21,385.410004,385.850006,383.540009,377.568481,42665300
1/27/21,380.220001,380.320007,372.01001,368.340546,123351100
1/28/21,376.359985,381.929993,375.890015,371.508331,94198100
1/29/21,375.630005,376.670013,368.269989,364.070923,126765100
2/1/21,373.720001,377.339996,370.380005,370.131042,75817600
2/2/21,379.649994,383.220001,376.320007,375.364777,64450700
2/3/21,382.440002,383.700012,380.480011,375.659943,52427100
2/4/21,382.959991,386.23999,381.970001,379.929565,47142600
2/5/21,388.200012,388.470001,386.140015,381.424927,48669800
2/8/21,389.269989,390.559998,388.350006,384.179565,38365200
2/9/21,389.609985,390.890015,389.170013,383.923798,35551100
2/10/21,392.119995,392.279999,387.5,383.7565,59154400
2/11/21,391.23999,391.690002,388.100006,384.376312,42913300
2/12/21,389.850006,392.899994,389.769989,386.275024,50593300
2/16/21,393.959991,394.170013,391.529999,385.940552,50972400
2/17/21,390.420013,392.660004,389.329987,386.029083,52290600
2/18/21,389.589996,391.519989,387.73999,384.386169,59712800
2/19/21,392.070007,392.380005,389.549988,383.707306,83241000
2/22/21,387.059998,389.619995,386.73999,380.75592,67414200
2/23/21,384.660004,388.950012,380.200012,381.218323,107284100
2/24/21,386.329987,392.230011,385.269989,385.419128,72433900
2/25/21,390.410004,391.880005,380.779999,376.132141,146670500
2/26/21,384.350006,385.579987,378.230011,374.194061,152701600
3/1/21,385.589996,390.920013,380.570007,383.264587,105348800
3/2/21,389.820007,390.070007,386,380.273926,79595300
3/3/21,385.790009,386.829987,381.309998,375.236908,119940200
3/4/21,381.220001,384,371.880005,370.593445,183433000
3/5/21,380.459991,384.76001,372.640015,377.411072,152039600
3/8/21,384.660004,387.679993,381.420013,375.532013,123149200
3/9/21,385.850006,389.910004,385.309998,380.893707,113633600
3/10/21,389.690002,391.399994,388.170013,383.264587,109899400
3/11/21,392.230011,395.649994,391.73999,387.150574,86245000
3/12/21,392.070007,394.209991,391.200012,387.671997,64653600
3/15/21,394.329987,396.690002,392.029999,389.983917,73427200
3/16/21,397.070007,397.829987,395.079987,389.492004,73722500
3/17/21,394.529999,398.119995,393.299988,390.820129,97959300
3/18/21,394.480011,396.720001,390.75,385.13382,115349100
3/19/21,389.880005,391.570007,387.149994,384.421234,113624500
3/22/21,390.029999,394.070007,389.970001,387.490784,73778600
3/23/21,391.910004,393.459991,388.660004,384.440948,90686600
3/24/21,391,392.75,387.470001,382.486633,97588600
3/25/21,385.980011,390.549988,383.899994,384.638397,116128600
3/26/21,390.929993,396.410004,390.290009,390.836792,114409100
3/29/21,394.399994,396.75,392.809998,390.639404,108107600
3/30/21,394.420013,395.450012,393.019989,389.603027,76262200
3/31/21,395.339996,398,395.309998,391.18222,112734200
4/1/21,398.399994,400.670013,398.179993,395.406616,99682900
4/5/21,403.459991,406.940002,403.380005,401.08194,91684800
4/6/21,405.76001,407.23999,405.399994,400.845093,62021000
4/7/21,405.940002,406.959991,405.450012,401.30896,55836300
4/8/21,407.929993,408.579987,406.929993,403.213867,57863100
4/9/21,408.390015,411.670013,408.26001,406.145325,61104600
4/12/21,410.850006,411.929993,410.200012,406.293396,56704900
4/13/21,411.529999,413.529999,411.119995,407.497528,56551000
4/14/21,412.829987,413.959991,410.869995,406.105835,61659900
4/15/21,413.73999,416.160004,413.690002,410.468414,60229800
4/16/21,417.25,417.910004,415.730011,411.840393,82037300
4/19/21,416.26001,416.73999,413.790009,409.816986,78498500
4/20/21,413.910004,415.089996,410.589996,406.816528,81851800
4/21/21,411.51001,416.290009,411.359985,410.665833,66793000
4/22/21,415.890015,416.779999,411.130005,406.915161,97582800
4/23/21,412.869995,418.25,412.790009,411.327118,73209200
4/26/21,417.440002,418.220001,416.809998,412.185791,52182400
4/27/21,417.929993,418.140015,416.299988,412.097015,51303100
4/28/21,417.809998,419.01001,416.899994,411.978546,51238900
4/29/21,420.320007,420.720001,416.440002,414.604004,78544300
4/30/21,417.630005,418.540009,416.339996,411.879883,85527000
5/3/21,419.429993,419.839996,417.670013,412.768188,68128300
5/4/21,416.070007,416.600006,411.670013,410.22168,101591200
5/5/21,417.380005,417.630005,415.149994,410.350006,60162200
5/6/21,415.829987,419.209991,413.679993,413.626892,74321400
5/7/21,419.890015,422.820007,419.160004,416.637238,67733800
5/10/21,422.5,422.73999,417.809998,412.511566,81852400
5/11/21,413.100006,415.269989,410.059998,408.829987,116888000
5/12/21,411.230011,412.589996,404,400.144318,134811000
5/13/21,407.070007,412.350006,407.019989,404.951019,106394000
5/14/21,413.209991,417.48999,413.179993,411.169189,82201600
5/17/21,415.390015,416.390015,413.359985,410.122986,65129200
5/18/21,415.799988,416.059998,411.769989,406.589508,59810200
5/19/21,406.920013,411.049988,405.329987,405.523499,106467100
5/20/21,411.799988,416.630005,411.670013,409.886108,78022200
5/21/21,416.869995,418.200012,414.450012,409.550537,76578700
5/24/21,417.339996,420.320007,417.079987,413.725586,51376700
5/25/21,420.329987,420.709991,417.619995,412.807648,57451400
5/26/21,418.869995,419.609985,417.76001,413.626892,43088600
5/27/21,420.170013,420.720001,418.98999,413.844025,56707700
5/28/21,420.970001,421.25,419.790009,414.584259,58520200
6/1/21,422.570007,422.720001,419.200012,414.219086,54216600
6/2/21,420.369995,421.230011,419.290009,414.870483,49097100
6/3/21,417.850006,419.98999,416.279999,413.33078,58138800
6/4/21,420.75,422.920013,418.839996,417.110992,55938800
6/7/21,422.589996,422.779999,421.190002,416.70636,51555000
6/8/21,423.109985,423.209991,420.320007,416.795197,47134300
6/9/21,423.179993,423.26001,421.410004,416.17334,48436300
6/10/21,422.959991,424.630005,421.549988,418.10788,51020100
6/11/21,424.200012,424.429993,422.820007,418.798828,45570800
6/14/21,424.429993,425.369995,423.100006,419.736481,42358500
6/15/21,425.420013,425.459991,423.540009,418.966614,51508500
6/16/21,424.630005,424.869995,419.920013,416.62735,80386100
6/17/21,421.670013,423.019989,419.320007,416.489197,90949700
6/18/21,417.089996,417.829987,414.700012,410.870605,118676300
6/21/21,416.799988,421.059998,415.929993,416.752625,72822000
6/22/21,420.850006,424,420.079987,418.980652,57700300
6/23/21,423.190002,424.049988,422.51001,418.475616,49445400
6/24/21,424.890015,425.549988,424.619995,420.951233,45110300
6/25/21,425.899994,427.089996,425.549988,422.446472,58129500
6/28/21,427.170013,427.649994,425.890015,423.298096,53159600
6/29/21,427.880005,428.559998,427.130005,423.525879,35970500
6/30/21,427.209991,428.779999,427.179993,423.882355,64827900
7/1/21,428.869995,430.600006,428.799988,426.229218,53441000
7/2/21,431.670013,434.100006,430.519989,429.487122,57697700
7/6/21,433.779999,434.01001,430.01001,428.704834,68710400
7/7/21,433.660004,434.76001,431.51001,430.219879,63549500
7/8/21,428.779999,431.730011,427.519989,426.714447,97595200
7/9/21,432.529999,435.839996,430.709991,431.269531,76238600
7/12/21,435.429993,437.350006,434.970001,432.814331,52889600
7/13/21,436.23999,437.839996,435.309998,431.338867,52911300
7/14/21,437.399994,437.920013,434.910004,431.982513,64130400
7/15/21,434.809998,435.529999,432.720001,430.50705,55126400
7/16/21,436.01001,436.059998,430.920013,427.13031,75874700
7/19/21,426.190002,431.410004,421.970001,420.82251,147987000
7/20/21,425.679993,432.420013,424.829987,426.853088,99608200
7/21/21,432.339996,434.700012,431.01001,430.309021,64724400
7/22/21,434.73999,435.720001,433.690002,431.210114,47878500
7/23/21,437.519989,440.299988,436.790009,435.646423,63766600
7/26/21,439.309998,441.029999,439.26001,436.715851,43719200
7/27/21,439.910004,439.940002,435.98999,434.725494,67397100
7/28/21,439.679993,440.299988,437.309998,434.547241,52472400
7/29/21,439.820007,441.799988,439.809998,436.349487,47435300
7/30/21,437.910004,440.059998,437.769989,434.230377,68951200
8/2/21,440.339996,440.929993,437.209991,433.319336,58783300
8/3/21,438.440002,441.279999,436.100006,436.844604,58053900
8/4/21,439.779999,441.119995,438.730011,434.695801,46732200
8/5/21,440.220001,441.850006,439.880005,437.448639,38969700
8/6/21,442.100006,442.940002,441.799988,438.171509,46930000
8/9/21,442.459991,442.799988,441.309998,437.815033,41222600
8/10/21,442.609985,443.440002,441.880005,438.35965,43339300
8/11/21,443.820007,443.880005,442.619995,439.448944,44034300
8/12/21,443.619995,445.26001,442.660004,440.76593,38909400
8/13/21,445.589996,445.940002,445.070007,441.568054,39470300
8/16/21,444.529999,447.109985,442.869995,442.607788,73740000
8/17/21,444.23999,444.959991,440.850006,439.706421,92673900
8/18/21,442.959991,444.630005,438.920013,434.893799,89351900
8/19/21,436.269989,441.140015,436.119995,435.567169,92812200
8/20/21,440.230011,443.709991,439.709991,439.03302,72008700
8/23/21,445.160004,448.230011,443.440002,442.894989,54973000
8/24/21,447.970001,448.540009,447.420013,443.598022,38744700
8/25/21,448.170013,449.459991,447.769989,444.52887,40529700
8/26/21,448.609985,448.859985,446.160004,441.904724,57829600
8/27/21,447.119995,450.649994,447.059998,445.855774,77235100
8/30/21,450.970001,453.070007,450.709991,447.816467,48357400
8/31/21,452.130005,452.48999,450.920013,447.153015,59300200
9/1/21,452.559998,453.109985,451.549988,447.390656,48721400
9/2/21,453.320007,454.049988,451.910004,448.76709,42501000
9/3/21,451.980011,453.630005,451.549988,448.658173,47170500
9/7/21,452.709991,452.809998,450.73999,447.053955,51671500
9/8/21,450.890015,451.670013,448.859985,446.509369,56181900
9/9/21,450.700012,452.570007,448.720001,444.598206,57970400
9/10/21,451.040009,451.48999,445.309998,441.092743,89948200
9/13/21,448.640015,448.920013,444.109985,442.221619,83738600
9/14/21,448.119995,448.339996,443.220001,439.835114,78197100
9/15/21,444.619995,448.410004,443.440002,443.508911,78792200
9/16/21,447.320007,448.359985,444.019989,442.805847,77786700
9/17/21,444.920013,445.369995,441.019989,438.492462,118425000
9/20/21,434.880005,436.559998,428.859985,431.180969,166445500
9/21/21,436.529999,437.910004,433.070007,430.773651,92526100
9/22/21,436.049988,440.029999,433.75,434.975769,102350100
9/23/21,439.850006,444.890015,439.600006,440.260712,76396000
9/24/21,441.440002,444.670013,441.209991,440.985931,62094800
9/27/21,442.809998,444.049988,441.899994,439.724304,61371100
9/28/21,439.690002,440.040009,432.940002,430.863037,130436300
9/29/21,435.190002,437.040009,433.850006,431.588257,82329200
9/30/21,436.019989,436.769989,428.779999,426.313232,140506000
10/1/21,430.980011,436.029999,427.230011,431.379608,129240100
10/4/21,433,433.959991,426.359985,425.816528,128570000
10/5/21,430.23999,435.48999,429.390015,430.247131,90682500
10/6/21,429.269989,435.119995,427.540009,432.035248,113032200
10/7/21,438.390015,441.679993,438.200012,435.770508,72437500
10/8/21,439.480011,439.890015,437.190002,434.975769,74557400
10/11/21,437.160004,440.26001,434.619995,431.82666,65233300
10/12/21,435.670013,436.100006,432.779999,430.763702,71181200
10/13/21,434.709991,436.049988,431.540009,432.313416,72974000
10/14/21,439.079987,442.660004,438.579987,439.585205,70236800
10/15/21,444.75,446.26001,444.089996,442.933014,66260200
10/18/21,443.970001,447.549988,443.269989,444.244324,62213200
10/19/21,448.920013,450.709991,448.269989,447.6716,46996800
10/20/21,451.130005,452.730011,451.01001,449.429932,49571600
10/21/21,451.769989,453.829987,451.309998,450.602173,41305400
10/22/21,453.130005,454.670013,451.049988,450.135254,58845100
10/25/21,454.279999,455.899994,452.390015,452.549255,45214500
10/26/21,457.200012,458.48999,455.559998,452.956543,56075100
10/27/21,456.450012,457.160004,453.859985,450.94986,72438000
10/28/21,455.459991,458.399994,455.450012,455.301025,51437900
10/29/21,455.869995,459.559998,455.559998,456.224884,70162400
11/1/21,460.299988,460.700012,458.200012,457.009674,48433600
11/2/21,460.220001,462.230011,460.079987,458.857422,48908400
11/3/21,461.299988,465.149994,460.829987,461.658844,52509800
11/4/21,465.359985,467,464.98999,463.834442,52847100
11/5/21,469.279999,470.649994,466.920013,465.443726,66390600
11/8/21,469.700012,470.230011,468.200012,465.841125,50405200
11/9/21,469.320007,469.570007,465.880005,464.301331,51149100
11/10/21,465.579987,467.380005,462.040009,460.566101,69429700
11/11/21,465.209991,465.290009,463.75,460.715088,34848500
11/12/21,465.119995,467.859985,464.109985,464.192017,53466700
11/15/21,468.640015,468.809998,466.230011,464.350983,46980500
11/16/21,467.149994,470.48999,467.070007,466.188812,48857500
11/17/21,469,469.190002,467.480011,465.056335,47858300
11/18/21,469.23999,470.01001,466.339996,466.635864,50625600
11/19/21,469.609985,470.940002,468.5,465.801392,57315600
11/22/21,470.890015,473.540009,467.350006,464.490082,72762000
11/23/21,467.220001,469.100006,464.450012,465.105988,73206500
11/24/21,466.059998,469.570007,465.190002,466.347748,61858800
11/26/21,462.339996,463.899994,457.769989,455.946747,112669600
11/29/21,464.070007,466.559998,461.730011,461.539642,86268800
11/30/21,462,464.029999,455.299988,452.559204,148559600
12/1/21,461.640015,464.670013,450.290009,447.532501,131939200
12/2/21,450.730011,459.070007,450.309998,454.387054,127637800
12/3/21,459.170013,460.299988,448.920013,450.433289,137331600
12/6/21,456.130005,460.790009,453.559998,455.767914,98977500
12/7/21,464.410004,468.880005,458.649994,465.195404,95484700
12/8/21,468.700012,470,466.829987,466.427216,72238800
12/9/21,468.149994,469.630005,466.140015,463.278137,61272600
12/10/21,469.230011,470.899994,466.51001,467.639191,77159800
12/13/21,470.190002,470.559998,466.269989,463.496643,87724700
12/14/21,463.089996,465.73999,460.25,460.3078,97264100
12/15/21,463.420013,470.859985,460.73999,467.500122,116899300
12/16/21,472.570007,472.869995,464.799988,463.377472,116568600
12/17/21,461.549988,464.73999,458.059998,458.44577,135511600
12/20/21,454.480011,455.399994,451.140015,453.570953,107134800
12/21/21,458.609985,463.209991,456.309998,461.625916,69806300
12/22/21,462.790009,467.809998,462.579987,466.241577,58890200
12/23/21,468.75,472.190002,468.640015,469.142548,56439700
12/27/21,472.059998,477.309998,472.01001,475.781921,56808600
12/28/21,477.720001,478.809998,476.059998,475.393127,47274600
12/29/21,476.980011,478.559998,475.920013,476.001251,54503000
12/30/21,477.929993,479,475.670013,474.685333,55329000
12/31/21,475.640015,476.859985,474.670013,473.489044,65237400
1/3/22,476.299988,477.850006,473.850006,476.23053,72668200
1/4/22,479.220001,479.980011,475.579987,476.071014,71178700
1/5/22,477.160004,477.980011,468.279999,466.929443,104538900
1/6/22,467.890015,470.820007,465.429993,466.490784,86858900
1/7/22,467.950012,469.200012,464.649994,464.646515,85111600
1/10/22,462.700012,465.73999,456.600006,464.068329,119362000
1/11/22,465.230011,469.850006,462.049988,468.295197,74303100
1/12/22,471.589996,473.200012,468.940002,469.561249,67605400
1/13/22,472.190002,472.880005,463.440002,463.091339,91173100
1/14/22,461.190002,465.089996,459.899994,463.280762,95890900
1/18/22,459.73999,459.959991,455.309998,455.076233,109709100
1/19/22,458.130005,459.609985,451.459991,450.350922,109357600
1/20/22,453.75,458.73999,444.5,445.366425,122379700
1/21/22,445.559998,448.059998,437.950012,436.623596,202271200
1/24/22,432.029999,440.380005,420.76001,438.477814,251783900
1/25/22,433.059998,439.720001,427.149994,433.124451,167997300
1/26/22,440.720001,444.040009,428.859985,432.037842,186391100
1/27/22,438.26001,441.589996,429.450012,429.904449,149878300
1/28/22,432.679993,442,427.820007,440.581299,164457400
1/31/22,441.23999,450.279999,439.809998,448.516632,152251400
2/1/22,450.679993,453.630005,446.940002,451.547241,123155400
2/2/22,455.5,458.119995,453.049988,455.933594,117361000
2/3/22,450.950012,452.970001,445.709991,445.216888,118024400
2/4/22,446.350006,452.779999,443.829987,447.310394,118454400
2/7/22,449.51001,450.98999,445.850006,445.874847,84472900
2/8/22,446.730011,451.920013,445.220001,449.543457,81012000
2/9/22,455.220001,457.880005,455.01001,456.123016,92589900
2/10/22,451.339996,457.709991,447.200012,447.928467,140103700
2/11/22,449.410004,451.609985,438.940002,439.095886,153214600
2/14/22,439.920013,441.600006,435.339996,437.660339,123006300
2/15/22,443.730011,446.279999,443.179993,444.718445,88482700
2/16/22,443.929993,448.059998,441.940002,445.216888,84863600
2/17/22,443.220001,446.570007,436.420013,435.706421,102259100
2/18/22,437.329987,438.660004,431.820007,432.885193,132642900
2/22/22,431.890015,435.5,425.859985,428.239624,124391800
2/23/22,432.660004,433.26001,421.350006,420.643219,132578000
2/24/22,411.019989,428.76001,410.640015,426.973541,213942900
2/25/22,429.609985,437.839996,427.859985,436.394287,121804500
2/28/22,432.029999,438.200012,430.700012,435.277771,145615000
3/1/22,435.040009,437.170013,427.109985,428.648376,137785900
3/2/22,432.369995,439.720001,431.570007,436.533875,117726500
3/3/22,440.470001,441.109985,433.799988,434.360596,105501700
3/4/22,431.75,433.369995,427.880005,430.831573,113978200
3/7/22,431.549988,432.299988,419.359985,418.131012,137896600
3/8/22,419.619995,427.209991,415.119995,414.960876,164772700
3/9/22,425.140015,429.51001,422.820007,426.086304,116990800
3/10/22,422.519989,426.429993,420.440002,424.162292,93972700
3/11/22,428.119995,428.769989,419.529999,418.769043,95636300
3/14/22,420.890015,424.549988,415.790009,415.708557,95729200
3/15/22,419.769989,426.839996,418.420013,424.850159,106219100
3/16/22,429.890015,435.679993,424.799988,434.270874,144954800
3/17/22,433.589996,441.070007,433.190002,439.70401,102676900
3/18/22,438,444.859985,437.220001,444.519989,106345500
3/21/22,444.339996,446.459991,440.679993,444.390015,88349800
3/22/22,445.859985,450.579987,445.859985,449.589996,74650400
3/23/22,446.910004,448.48999,443.709991,443.799988,79426100
3/24/22,445.940002,450.5,444.76001,450.48999,64736900
3/25/22,451.160004,452.980011,448.429993,452.690002,77101300
3/28/22,452.059998,455.910004,450.059998,455.910004,68529800
3/29/22,460.019989,462.070007,457.179993,461.549988,86581500
3/30/22,460.339996,461.200012,456.470001,458.700012,79666900
3/31/22,457.890015,458.76001,451.160004,451.640015,121699900
4/1/22,453.309998,453.459991,449.140015,452.920013,89001500
4/4/22,453.130005,456.910004,452.26001,456.799988,59601000
4/5/22,455.220001,457.829987,449.820007,451.029999,74214500
4/6/22,446.890015,448.929993,443.470001,446.519989,106898000
4/7/22,445.589996,450.690002,443.529999,448.769989,78097200
4/8/22,447.970001,450.630005,445.940002,447.570007,79236300
4/11/22,444.109985,445,439.390015,439.920013,89770500
4/12/22,443.079987,445.75,436.649994,438.290009,84363600
4/13/22,438.029999,444.109985,437.839996,443.309998,74070400
4/14/22,443.549988,444.730011,437.679993,437.790009,97720700
4/18/22,436.809998,439.75,435.609985,437.970001,66002500
4/19/22,437.859985,445.799988,437.679993,445.040009,77821000
4/20/22,446.920013,447.570007,443.480011,444.709991,65224400
4/21/22,448.540009,450.01001,437.100006,438.059998,85417300
4/22/22,436.910004,438.079987,425.440002,426.040009,132354400
4/25/22,423.670013,428.690002,418.839996,428.51001,119647700
4/26/22,425.829987,426.040009,416.070007,416.100006,103529500
